,capability,color,decorative,family,file,fontformat,fontversion,foundry,fullname,index,langs,outline,postscriptname,scalable,scripts,slant,style,symbol,variable,weight,width,antialias,pixelsize,spacing,size
1997,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Cond Lt')]",GOOG/NotoLoopedThai-CondensedLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Condensed Light')]",0,th,True,NotoLoopedThai-CondensedLight,True,common inherited khmer thai unknown,0,"[('en', 'Condensed Light'), ('en', 'Regular')]",False,False,50.0,75.0,,,,
1998,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Cond Med')]",GOOG/NotoLoopedThai-CondensedMedium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Condensed Medium')]",0,th,True,NotoLoopedThai-CondensedMedium,True,common inherited khmer thai unknown,0,"[('en', 'Condensed Medium'), ('en', 'Regular')]",False,False,100.0,75.0,,,,
1999,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Cond SmBd')]",GOOG/NotoLoopedThai-CondensedSemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Condensed SemiBold')]",0,th,True,NotoLoopedThai-CondensedSemiBold,True,common inherited khmer thai unknown,0,"[('en', 'Condensed SemiBold'), ('en', 'Regular')]",False,False,180.0,75.0,,,,
2000,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Cond Thin')]",GOOG/NotoLoopedThai-CondensedThin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Condensed Thin')]",0,th,True,NotoLoopedThai-CondensedThin,True,common inherited khmer thai unknown,0,"[('en', 'Condensed Thin'), ('en', 'Regular')]",False,False,0.0,75.0,,,,
2001,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExtraBold')]",GOOG/NotoLoopedThai-Extrabold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraBold')]",0,th,True,NotoLoopedThai-ExtraBold,True,common inherited khmer thai unknown,0,"[('en', 'Extrabold'), ('en', 'Regular')]",False,False,205.0,100.0,,,,
2002,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExtraCond')]",GOOG/NotoLoopedThai-ExtraCondensed.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed')]",0,th,True,NotoLoopedThai-ExtraCondensed,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed'), ('en', 'Regular')]",False,False,80.0,63.0,,,,
2003,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd Blk')]",GOOG/NotoLoopedThai-ExtraCondensedBlack.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed Black')]",0,th,True,NotoLoopedThai-ExtraCondensedBlack,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed Black'), ('en', 'Regular')]",False,False,210.0,63.0,,,,
2004,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd Bold')]",GOOG/NotoLoopedThai-ExtraCondensedBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed Bold')]",0,th,True,NotoLoopedThai-ExtraCondensedBold,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed Bold'), ('en', 'Bold')]",False,False,200.0,63.0,,,,
2005,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd ExBd')]",GOOG/NotoLoopedThai-ExtraCondensedExtraBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed ExtraBold')]",0,th,True,NotoLoopedThai-ExtraCondensedExtraBold,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed ExtraBold'), ('en', 'Regular')]",False,False,205.0,63.0,,,,
2006,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd ExLt')]",GOOG/NotoLoopedThai-ExtraCondensedExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed ExtraLight')]",0,th,True,NotoLoopedThai-ExtraCondensedExtraLight,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed ExtraLight'), ('en', 'Regular')]",False,False,40.0,63.0,,,,
2007,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd Lt')]",GOOG/NotoLoopedThai-ExtraCondensedLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed Light')]",0,th,True,NotoLoopedThai-ExtraCondensedLight,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed Light'), ('en', 'Regular')]",False,False,50.0,63.0,,,,
2008,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd Med')]",GOOG/NotoLoopedThai-ExtraCondensedMedium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed Medium')]",0,th,True,NotoLoopedThai-ExtraCondensedMedium,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed Medium'), ('en', 'Regular')]",False,False,100.0,63.0,,,,
2009,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd SmBd')]",GOOG/NotoLoopedThai-ExtraCondensedSemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed SemiBold')]",0,th,True,NotoLoopedThai-ExtraCondensedSemiBold,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed SemiBold'), ('en', 'Regular')]",False,False,180.0,63.0,,,,
2010,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExCd Thin')]",GOOG/NotoLoopedThai-ExtraCondensedThin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraCondensed Thin')]",0,th,True,NotoLoopedThai-ExtraCondensedThin,True,common inherited khmer thai unknown,0,"[('en', 'ExtraCondensed Thin'), ('en', 'Regular')]",False,False,0.0,63.0,,,,
2011,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai ExtLight')]",GOOG/NotoLoopedThai-ExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai ExtraLight')]",0,th,True,NotoLoopedThai-ExtraLight,True,common inherited khmer thai unknown,0,"[('en', 'ExtraLight'), ('en', 'Regular')]",False,False,40.0,100.0,,,,
2012,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Light')]",GOOG/NotoLoopedThai-Light.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Light')]",0,th,True,NotoLoopedThai-Light,True,common inherited khmer thai unknown,0,"[('en', 'Light'), ('en', 'Regular')]",False,False,50.0,100.0,,,,
2013,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Medium')]",GOOG/NotoLoopedThai-Medium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Medium')]",0,th,True,NotoLoopedThai-Medium,True,common inherited khmer thai unknown,0,"[('en', 'Medium'), ('en', 'Regular')]",False,False,100.0,100.0,,,,
2014,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Regular')]",GOOG/NotoLoopedThai-Regular.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Regular')]",0,th,True,NotoLoopedThai-Regular,True,common inherited khmer thai unknown,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
2015,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SemiBold')]",GOOG/NotoLoopedThai-SemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiBold')]",0,th,True,NotoLoopedThai-SemiBold,True,common inherited khmer thai unknown,0,"[('en', 'SemiBold'), ('en', 'Regular')]",False,False,180.0,100.0,,,,
2016,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SemiCond')]",GOOG/NotoLoopedThai-SemiCondensed.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed')]",0,th,True,NotoLoopedThai-SemiCondensed,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed'), ('en', 'Regular')]",False,False,80.0,87.0,,,,
2017,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd Blk')]",GOOG/NotoLoopedThai-SemiCondensedBlack.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed Black')]",0,th,True,NotoLoopedThai-SemiCondensedBlack,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed Black'), ('en', 'Regular')]",False,False,210.0,87.0,,,,
2018,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd Bold')]",GOOG/NotoLoopedThai-SemiCondensedBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed Bold')]",0,th,True,NotoLoopedThai-SemiCondensedBold,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed Bold'), ('en', 'Bold')]",False,False,200.0,87.0,,,,
2019,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd ExBd')]",GOOG/NotoLoopedThai-SemiCondensedExtraBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed ExtraBold')]",0,th,True,NotoLoopedThai-SemiCondensedExtraBold,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed ExtraBold'), ('en', 'Regular')]",False,False,205.0,87.0,,,,
2020,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd ExLt')]",GOOG/NotoLoopedThai-SemiCondensedExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed ExtraLight')]",0,th,True,NotoLoopedThai-SemiCondensedExtraLight,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed ExtraLight'), ('en', 'Regular')]",False,False,40.0,87.0,,,,
2021,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd Lt')]",GOOG/NotoLoopedThai-SemiCondensedLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed Light')]",0,th,True,NotoLoopedThai-SemiCondensedLight,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed Light'), ('en', 'Regular')]",False,False,50.0,87.0,,,,
2022,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd Med')]",GOOG/NotoLoopedThai-SemiCondensedMedium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed Medium')]",0,th,True,NotoLoopedThai-SemiCondensedMedium,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed Medium'), ('en', 'Regular')]",False,False,100.0,87.0,,,,
2023,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd SmBd')]",GOOG/NotoLoopedThai-SemiCondensedSemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed SemiBold')]",0,th,True,NotoLoopedThai-SemiCondensedSemiBold,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed SemiBold'), ('en', 'Regular')]",False,False,180.0,87.0,,,,
2024,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai SmCd Thin')]",GOOG/NotoLoopedThai-SemiCondensedThin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai SemiCondensed Thin')]",0,th,True,NotoLoopedThai-SemiCondensedThin,True,common inherited khmer thai unknown,0,"[('en', 'SemiCondensed Thin'), ('en', 'Regular')]",False,False,0.0,87.0,,,,
2025,otlayout:DFLT otlayout:thai,False,False,"[('en', 'Noto Looped Thai'), ('en', 'Noto Looped Thai Thin')]",GOOG/NotoLoopedThai-Thin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai Thin')]",0,th,True,NotoLoopedThai-Thin,True,common inherited khmer thai unknown,0,"[('en', 'Thin'), ('en', 'Regular')]",False,False,0.0,100.0,,,,
2026,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Black')]",GOOG/NotoLoopedThaiUI-Black.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Black')]",0,,True,NotoLoopedThaiUI-Black,True,common inherited thai,0,"[('en', 'Black'), ('en', 'Regular')]",False,False,210.0,100.0,,,,
2027,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Bold')]",GOOG/NotoLoopedThaiUI-Bold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Bold')]",0,,True,NotoLoopedThaiUI-Bold,True,common inherited thai,0,"[('en', 'Bold')]",False,False,200.0,100.0,,,,
2028,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Condensed')]",GOOG/NotoLoopedThaiUI-Condensed.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed')]",0,,True,NotoLoopedThaiUI-Condensed,True,common inherited thai,0,"[('en', 'Condensed'), ('en', 'Regular')]",False,False,80.0,75.0,,,,
2029,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond Blk')]",GOOG/NotoLoopedThaiUI-CondensedBlack.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed Black')]",0,,True,NotoLoopedThaiUI-CondensedBlack,True,common inherited thai,0,"[('en', 'Condensed Black'), ('en', 'Regular')]",False,False,210.0,75.0,,,,
2030,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond Bold')]",GOOG/NotoLoopedThaiUI-CondensedBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed Bold')]",0,,True,NotoLoopedThaiUI-CondensedBold,True,common inherited thai,0,"[('en', 'Condensed Bold'), ('en', 'Bold')]",False,False,200.0,75.0,,,,
2031,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond ExBd')]",GOOG/NotoLoopedThaiUI-CondensedExtraBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed ExtraBold')]",0,,True,NotoLoopedThaiUI-CondensedExtraBold,True,common inherited thai,0,"[('en', 'Condensed ExtraBold'), ('en', 'Regular')]",False,False,205.0,75.0,,,,
2032,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond ExLt')]",GOOG/NotoLoopedThaiUI-CondensedExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed ExtraLight')]",0,,True,NotoLoopedThaiUI-CondensedExtraLight,True,common inherited thai,0,"[('en', 'Condensed ExtraLight'), ('en', 'Regular')]",False,False,40.0,75.0,,,,
2033,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond Lt')]",GOOG/NotoLoopedThaiUI-CondensedLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed Light')]",0,,True,NotoLoopedThaiUI-CondensedLight,True,common inherited thai,0,"[('en', 'Condensed Light'), ('en', 'Regular')]",False,False,50.0,75.0,,,,
2034,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond Med')]",GOOG/NotoLoopedThaiUI-CondensedMedium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed Medium')]",0,,True,NotoLoopedThaiUI-CondensedMedium,True,common inherited thai,0,"[('en', 'Condensed Medium'), ('en', 'Regular')]",False,False,100.0,75.0,,,,
2035,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond SmBd')]",GOOG/NotoLoopedThaiUI-CondensedSemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed SemiBold')]",0,,True,NotoLoopedThaiUI-CondensedSemiBold,True,common inherited thai,0,"[('en', 'Condensed SemiBold'), ('en', 'Regular')]",False,False,180.0,75.0,,,,
2036,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Cond Thin')]",GOOG/NotoLoopedThaiUI-CondensedThin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Condensed Thin')]",0,,True,NotoLoopedThaiUI-CondensedThin,True,common inherited thai,0,"[('en', 'Condensed Thin'), ('en', 'Regular')]",False,False,0.0,75.0,,,,
2037,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExtraBold')]",GOOG/NotoLoopedThaiUI-Extrabold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraBold')]",0,,True,NotoLoopedThaiUI-ExtraBold,True,common inherited thai,0,"[('en', 'Extrabold'), ('en', 'Regular')]",False,False,205.0,100.0,,,,
2038,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExtraCond')]",GOOG/NotoLoopedThaiUI-ExtraCondensed.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed')]",0,,True,NotoLoopedThaiUI-ExtraCondensed,True,common inherited thai,0,"[('en', 'ExtraCondensed'), ('en', 'Regular')]",False,False,80.0,63.0,,,,
2039,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd Blk')]",GOOG/NotoLoopedThaiUI-ExtraCondensedBlack.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed Black')]",0,,True,NotoLoopedThaiUI-ExtraCondensedBlack,True,common inherited thai,0,"[('en', 'ExtraCondensed Black'), ('en', 'Regular')]",False,False,210.0,63.0,,,,
2040,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd Bold')]",GOOG/NotoLoopedThaiUI-ExtraCondensedBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed Bold')]",0,,True,NotoLoopedThaiUI-ExtraCondensedBold,True,common inherited thai,0,"[('en', 'ExtraCondensed Bold'), ('en', 'Bold')]",False,False,200.0,63.0,,,,
2041,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd ExBd')]",GOOG/NotoLoopedThaiUI-ExtraCondensedExtraBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed ExtraBold')]",0,,True,NotoLoopedThaiUI-ExtraCondensedExtraBold,True,common inherited thai,0,"[('en', 'ExtraCondensed ExtraBold'), ('en', 'Regular')]",False,False,205.0,63.0,,,,
2042,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd ExLt')]",GOOG/NotoLoopedThaiUI-ExtraCondensedExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed ExtraLight')]",0,,True,NotoLoopedThaiUI-ExtraCondensedExtraLight,True,common inherited thai,0,"[('en', 'ExtraCondensed ExtraLight'), ('en', 'Regular')]",False,False,40.0,63.0,,,,
2043,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd Lt')]",GOOG/NotoLoopedThaiUI-ExtraCondensedLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed Light')]",0,,True,NotoLoopedThaiUI-ExtraCondensedLight,True,common inherited thai,0,"[('en', 'ExtraCondensed Light'), ('en', 'Regular')]",False,False,50.0,63.0,,,,
2044,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd Med')]",GOOG/NotoLoopedThaiUI-ExtraCondensedMedium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed Medium')]",0,,True,NotoLoopedThaiUI-ExtraCondensedMedium,True,common inherited thai,0,"[('en', 'ExtraCondensed Medium'), ('en', 'Regular')]",False,False,100.0,63.0,,,,
2045,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd SmBd')]",GOOG/NotoLoopedThaiUI-ExtraCondensedSemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed SemiBold')]",0,,True,NotoLoopedThaiUI-ExtraCondensedSemiBold,True,common inherited thai,0,"[('en', 'ExtraCondensed SemiBold'), ('en', 'Regular')]",False,False,180.0,63.0,,,,
2046,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExCd Thin')]",GOOG/NotoLoopedThaiUI-ExtraCondensedThin.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraCondensed Thin')]",0,,True,NotoLoopedThaiUI-ExtraCondensedThin,True,common inherited thai,0,"[('en', 'ExtraCondensed Thin'), ('en', 'Regular')]",False,False,0.0,63.0,,,,
2047,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI ExtLight')]",GOOG/NotoLoopedThaiUI-ExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI ExtraLight')]",0,,True,NotoLoopedThaiUI-ExtraLight,True,common inherited thai,0,"[('en', 'ExtraLight'), ('en', 'Regular')]",False,False,40.0,100.0,,,,
2048,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Light')]",GOOG/NotoLoopedThaiUI-Light.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Light')]",0,,True,NotoLoopedThaiUI-Light,True,common inherited thai,0,"[('en', 'Light'), ('en', 'Regular')]",False,False,50.0,100.0,,,,
2049,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Medium')]",GOOG/NotoLoopedThaiUI-Medium.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Medium')]",0,,True,NotoLoopedThaiUI-Medium,True,common inherited thai,0,"[('en', 'Medium'), ('en', 'Regular')]",False,False,100.0,100.0,,,,
2050,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI Regular')]",GOOG/NotoLoopedThaiUI-Regular.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI Regular')]",0,,True,NotoLoopedThaiUI-Regular,True,common inherited thai,0,"[('en', 'Regular')]",False,False,80.0,100.0,,,,
2051,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SemiBold')]",GOOG/NotoLoopedThaiUI-SemiBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiBold')]",0,,True,NotoLoopedThaiUI-SemiBold,True,common inherited thai,0,"[('en', 'SemiBold'), ('en', 'Regular')]",False,False,180.0,100.0,,,,
2052,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SemiCond')]",GOOG/NotoLoopedThaiUI-SemiCondensed.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiCondensed')]",0,,True,NotoLoopedThaiUI-SemiCondensed,True,common inherited thai,0,"[('en', 'SemiCondensed'), ('en', 'Regular')]",False,False,80.0,87.0,,,,
2053,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SmCd Blk')]",GOOG/NotoLoopedThaiUI-SemiCondensedBlack.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiCondensed Black')]",0,,True,NotoLoopedThaiUI-SemiCondensedBlack,True,common inherited thai,0,"[('en', 'SemiCondensed Black'), ('en', 'Regular')]",False,False,210.0,87.0,,,,
2054,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SmCd Bold')]",GOOG/NotoLoopedThaiUI-SemiCondensedBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiCondensed Bold')]",0,,True,NotoLoopedThaiUI-SemiCondensedBold,True,common inherited thai,0,"[('en', 'SemiCondensed Bold'), ('en', 'Bold')]",False,False,200.0,87.0,,,,
2055,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SmCd ExBd')]",GOOG/NotoLoopedThaiUI-SemiCondensedExtraBold.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiCondensed ExtraBold')]",0,,True,NotoLoopedThaiUI-SemiCondensedExtraBold,True,common inherited thai,0,"[('en', 'SemiCondensed ExtraBold'), ('en', 'Regular')]",False,False,205.0,87.0,,,,
2056,otlayout:DFLT,False,False,"[('en', 'Noto Looped Thai UI'), ('en', 'Noto Looped Thai UI SmCd ExLt')]",GOOG/NotoLoopedThaiUI-SemiCondensedExtraLight.ttf,TrueType,65536,GOOG,"[('en', 'Noto Looped Thai UI SemiCondensed ExtraLight')]",0,,True,NotoLoopedThaiUI-SemiCondensedExtraLight,True,common inherited thai,0,"[('en', 'SemiCondensed ExtraLight'), ('en', 'Regular')]",False,False,40.0,87.0,,,,
